date,var,index
2006-01-01,IMAE, 99.90605
2006-02-01,IMAE, 92.71669
2006-03-01,IMAE,100.40593
2006-04-01,IMAE, 90.27233
2006-05-01,IMAE, 99.18964
2006-06-01,IMAE, 99.27898
2006-07-01,IMAE,102.76476
2006-08-01,IMAE,101.83068
2006-09-01,IMAE, 95.99883
2006-10-01,IMAE,101.11488
2006-11-01,IMAE,103.11919
2006-12-01,IMAE,113.40203
2007-01-01,IMAE,103.08306
2007-02-01,IMAE, 96.27429
2007-03-01,IMAE,104.84122
2007-04-01,IMAE, 95.06313
2007-05-01,IMAE,105.42427
2007-06-01,IMAE,101.84292
2007-07-01,IMAE,110.76660
2007-08-01,IMAE,106.69525
2007-09-01,IMAE, 98.77079
2007-10-01,IMAE,107.96370
2007-11-01,IMAE,110.72485
2007-12-01,IMAE,119.46616
2008-01-01,IMAE,111.74941
2008-02-01,IMAE,104.76204
2008-03-01,IMAE,104.31563
2008-04-01,IMAE,108.95365
2008-05-01,IMAE,108.01500
2008-06-01,IMAE,107.49761
2008-07-01,IMAE,114.88045
2008-08-01,IMAE,109.34527
2008-09-01,IMAE,105.25798
2008-10-01,IMAE,107.77609
2008-11-01,IMAE,103.26977
2008-12-01,IMAE,118.41482
2009-01-01,IMAE,105.03163
2009-02-01,IMAE, 99.79672
2009-03-01,IMAE, 99.64148
2009-04-01,IMAE, 97.49244
2009-05-01,IMAE,104.88843
2009-06-01,IMAE,102.79892
2009-07-01,IMAE,111.33814
2009-08-01,IMAE,106.16190
2009-09-01,IMAE,101.22899
2009-10-01,IMAE,103.13408
2009-11-01,IMAE,109.32255
2009-12-01,IMAE,120.45829
2010-01-01,IMAE,107.23326
2010-02-01,IMAE,102.42753
2010-03-01,IMAE,106.12015
2010-04-01,IMAE, 99.76468
2010-05-01,IMAE,108.02086
2010-06-01,IMAE,107.06410
2010-07-01,IMAE,116.88003
2010-08-01,IMAE,111.07075
2010-09-01,IMAE,106.69261
2010-10-01,IMAE,109.91184
2010-11-01,IMAE,116.97285
2010-12-01,IMAE,124.75919
2011-01-01,IMAE,112.73132
2011-02-01,IMAE,107.30548
2011-03-01,IMAE,112.48748
2011-04-01,IMAE,107.30478
2011-05-01,IMAE,117.58740
2011-06-01,IMAE,115.09038
2011-07-01,IMAE,125.34497
2011-08-01,IMAE,119.47253
2011-09-01,IMAE,112.08317
2011-10-01,IMAE,116.24541
2011-11-01,IMAE,123.41732
2011-12-01,IMAE,131.03317
2012-01-01,IMAE,128.51118
2012-02-01,IMAE,116.55548
2012-03-01,IMAE,117.92342
2012-04-01,IMAE,112.01719
2012-05-01,IMAE,125.91712
2012-06-01,IMAE,117.27448
2012-07-01,IMAE,130.88906
2012-08-01,IMAE,124.40289
2012-09-01,IMAE,117.30672
2012-10-01,IMAE,126.91486
2012-11-01,IMAE,130.43543
2012-12-01,IMAE,142.90818
2013-01-01,IMAE,131.85070
2013-02-01,IMAE,122.81808
2013-03-01,IMAE,121.39964
2013-04-01,IMAE,126.19333
2013-05-01,IMAE,132.10532
2013-06-01,IMAE,122.61921
2013-07-01,IMAE,138.26024
2013-08-01,IMAE,130.54206
2013-09-01,IMAE,125.55090
2013-10-01,IMAE,130.74308
2013-11-01,IMAE,134.21292
2013-12-01,IMAE,148.22630
2014-01-01,IMAE,135.77965
2014-02-01,IMAE,130.04636
2014-03-01,IMAE,131.90845
2014-04-01,IMAE,128.43665
2014-05-01,IMAE,137.33444
2014-06-01,IMAE,129.21045
2014-07-01,IMAE,143.74952
2014-08-01,IMAE,133.35496
2014-09-01,IMAE,131.98686
2014-10-01,IMAE,137.78679
2014-11-01,IMAE,141.9083
2014-12-01,IMAE,157.88893
2015-01-01,IMAE,140.74260
2015-02-01,IMAE,136.93471
2015-03-01,IMAE,136.73607
2015-04-01,IMAE,130.47798
2015-05-01,IMAE,142.49188
2015-06-01,IMAE,133.04193
2015-07-01,IMAE,150.54766
2015-08-01,IMAE,140.91206
2015-09-01,IMAE,139.99711
2015-10-01,IMAE,148.2061
2015-11-01,IMAE,152.1860
2015-12-01,IMAE,165.6813
2016-01-01,IMAE,146.80868
2016-02-01,IMAE,140.55641
2016-03-01,IMAE,141.99861
2016-04-01,IMAE,139.93373
2016-05-01,IMAE,151.79742
2016-06-01,IMAE,142.21732
2016-07-01,IMAE,155.57890
2016-08-01,IMAE,149.76465
2016-09-01,IMAE,143.21891
2016-10-01,IMAE,151.39406
2016-11-01,IMAE,158.7283
2016-12-01,IMAE,174.3512
2017-01-01,IMAE,157.97586
2017-02-01,IMAE,148.21081
2017-03-01,IMAE,153.20794
2017-04-01,IMAE,144.00801
2017-05-01,IMAE,159.50301
2017-06-01,IMAE,149.06570
2017-07-01,IMAE,161.53725
2017-08-01,IMAE,154.39773
2017-09-01,IMAE,148.19756
2017-10-01,IMAE,157.22660
2017-11-01,IMAE,167.6363
2017-12-01,IMAE,178.5740
2018-01-01,IMAE,162.59762
2018-02-01,IMAE,152.90230
2018-03-01,IMAE,155.75415
2018-04-01,IMAE,148.68528
2018-05-01,IMAE,149.84905
2018-06-01,IMAE,129.49684
2018-07-01,IMAE,151.93229
2018-08-01,IMAE,147.56731
2018-09-01,IMAE,141.13061
2018-10-01,IMAE,144.47780
2018-11-01,IMAE,155.57860
2018-12-01,IMAE,165.31996
2019-01-01,IMAE,150.99659
2019-02-01,IMAE,138.44508
2019-03-01,IMAE,139.98869
2019-04-01,IMAE,138.17872
2019-05-01,IMAE,143.01875
2019-06-01,IMAE,133.12013
2019-07-01,IMAE,148.56072
2019-08-01,IMAE,141.33245
2019-09-01,IMAE,136.48954
2019-10-01,IMAE,144.88049
2019-11-01,IMAE,155.32522
2019-12-01,IMAE,164.92956
2020-01-01,IMAE,151.8374
2020-02-01,IMAE,144.48199
2020-03-01,IMAE,139.87766
2020-04-01,IMAE,124.51072
2020-05-01,IMAE,131.10414
2020-06-01,IMAE,125.59601
2020-07-01,IMAE,143.47642
2020-08-01,IMAE,136.12696
2020-09-01,IMAE,137.35437
2006-01-01,Impuestos, 96.21167
2006-02-01,Impuestos, 90.55590
2006-03-01,Impuestos,101.69718
2006-04-01,Impuestos, 89.47147
2006-05-01,Impuestos,101.32576
2006-06-01,Impuestos, 97.07226
2006-07-01,Impuestos,101.04662
2006-08-01,Impuestos,105.14482
2006-09-01,Impuestos, 95.62246
2006-10-01,Impuestos,106.05595
2006-11-01,Impuestos,103.72382
2006-12-01,Impuestos,112.07210
2007-01-01,Impuestos,101.91296
2007-02-01,Impuestos, 96.60628
2007-03-01,Impuestos,107.72713
2007-04-01,Impuestos, 94.53079
2007-05-01,Impuestos,108.52548
2007-06-01,Impuestos,101.47564
2007-07-01,Impuestos,111.97158
2007-08-01,Impuestos,113.79689
2007-09-01,Impuestos,100.18375
2007-10-01,Impuestos,116.04509
2007-11-01,Impuestos,121.57966
2007-12-01,Impuestos,113.25107
2008-01-01,Impuestos,112.47876
2008-02-01,Impuestos,105.74888
2008-03-01,Impuestos,110.48690
2008-04-01,Impuestos,122.32899
2008-05-01,Impuestos,103.60688
2008-06-01,Impuestos,103.92578
2008-07-01,Impuestos,115.91339
2008-08-01,Impuestos,106.34155
2008-09-01,Impuestos,103.04777
2008-10-01,Impuestos,116.22940
2008-11-01,Impuestos,104.25045
2008-12-01,Impuestos,113.49449
2009-01-01,Impuestos,101.11039
2009-02-01,Impuestos,104.02712
2009-03-01,Impuestos,102.26479
2009-04-01,Impuestos,104.65989
2009-05-01,Impuestos,105.90721
2009-06-01,Impuestos,103.57286
2009-07-01,Impuestos,111.20987
2009-08-01,Impuestos,112.92006
2009-09-01,Impuestos,102.55748
2009-10-01,Impuestos,111.48775
2009-11-01,Impuestos,111.50988
2009-12-01,Impuestos,114.26284
2010-01-01,Impuestos,106.72029
2010-02-01,Impuestos, 99.64168
2010-03-01,Impuestos,106.96915
2010-04-01,Impuestos,100.26854
2010-05-01,Impuestos,105.76784
2010-06-01,Impuestos,108.10515
2010-07-01,Impuestos,115.16045
2010-08-01,Impuestos,110.21882
2010-09-01,Impuestos,105.83942
2010-10-01,Impuestos,110.44362
2010-11-01,Impuestos,114.97729
2010-12-01,Impuestos,116.05324
2011-01-01,Impuestos,113.08104
2011-02-01,Impuestos,114.57435
2011-03-01,Impuestos,122.14881
2011-04-01,Impuestos,110.89366
2011-05-01,Impuestos,123.68114
2011-06-01,Impuestos,118.14974
2011-07-01,Impuestos,127.97493
2011-08-01,Impuestos,125.04639
2011-09-01,Impuestos,113.81251
2011-10-01,Impuestos,118.95368
2011-11-01,Impuestos,118.66417
2011-12-01,Impuestos,121.08265
2012-01-01,Impuestos,131.76917
2012-02-01,Impuestos,125.85032
2012-03-01,Impuestos,137.73987
2012-04-01,Impuestos,129.18553
2012-05-01,Impuestos,137.29077
2012-06-01,Impuestos,120.80220
2012-07-01,Impuestos,135.00072
2012-08-01,Impuestos,127.56529
2012-09-01,Impuestos,118.70541
2012-10-01,Impuestos,132.22188
2012-11-01,Impuestos,125.40639
2012-12-01,Impuestos,131.95778
2013-01-01,Impuestos,131.26841
2013-02-01,Impuestos,126.29043
2013-03-01,Impuestos,117.65698
2013-04-01,Impuestos,136.16423
2013-05-01,Impuestos,131.35174
2013-06-01,Impuestos,126.64989
2013-07-01,Impuestos,139.15579
2013-08-01,Impuestos,139.99629
2013-09-01,Impuestos,125.07145
2013-10-01,Impuestos,139.93793
2013-11-01,Impuestos,135.71094
2013-12-01,Impuestos,148.20071
2014-01-01,Impuestos,133.86066
2014-02-01,Impuestos,130.92841
2014-03-01,Impuestos,135.16517
2014-04-01,Impuestos,129.95767
2014-05-01,Impuestos,139.28614
2014-06-01,Impuestos,136.09384
2014-07-01,Impuestos,146.63436
2014-08-01,Impuestos,142.66638
2014-09-01,Impuestos,130.15778
2014-10-01,Impuestos,148.70552
2014-11-01,Impuestos,142.0389
2014-12-01,Impuestos,153.39882
2015-01-01,Impuestos,139.39792
2015-02-01,Impuestos,143.76074
2015-03-01,Impuestos,151.45898
2015-04-01,Impuestos,130.79836
2015-05-01,Impuestos,148.02158
2015-06-01,Impuestos,145.93451
2015-07-01,Impuestos,154.02066
2015-08-01,Impuestos,153.88301
2015-09-01,Impuestos,157.87089
2015-10-01,Impuestos,163.2754
2015-11-01,Impuestos,162.8038
2015-12-01,Impuestos,160.9709
2016-01-01,Impuestos,151.36033
2016-02-01,Impuestos,154.00526
2016-03-01,Impuestos,150.70781
2016-04-01,Impuestos,151.23455
2016-05-01,Impuestos,151.44153
2016-06-01,Impuestos,145.29578
2016-07-01,Impuestos,161.71195
2016-08-01,Impuestos,166.76440
2016-09-01,Impuestos,159.90044
2016-10-01,Impuestos,168.51667
2016-11-01,Impuestos,168.8269
2016-12-01,Impuestos,178.2406
2017-01-01,Impuestos,157.85024
2017-02-01,Impuestos,150.56922
2017-03-01,Impuestos,160.00443
2017-04-01,Impuestos,147.29264
2017-05-01,Impuestos,159.83914
2017-06-01,Impuestos,155.63398
2017-07-01,Impuestos,169.80816
2017-08-01,Impuestos,169.72985
2017-09-01,Impuestos,159.89855
2017-10-01,Impuestos,176.42169
2017-11-01,Impuestos,188.7066
2017-12-01,Impuestos,173.2014
2018-01-01,Impuestos,171.27827
2018-02-01,Impuestos,158.48165
2018-03-01,Impuestos,160.04876
2018-04-01,Impuestos,163.35830
2018-05-01,Impuestos,155.57647
2018-06-01,Impuestos,118.89800
2018-07-01,Impuestos,144.98614
2018-08-01,Impuestos,150.93619
2018-09-01,Impuestos,135.86752
2018-10-01,Impuestos,145.51602
2018-11-01,Impuestos,152.47503
2018-12-01,Impuestos,151.05367
2019-01-01,Impuestos,151.19129
2019-02-01,Impuestos,137.22928
2019-03-01,Impuestos,143.53197
2019-04-01,Impuestos,158.98575
2019-05-01,Impuestos,151.92372
2019-06-01,Impuestos,127.76192
2019-07-01,Impuestos,150.51189
2019-08-01,Impuestos,151.61260
2019-09-01,Impuestos,143.28137
2019-10-01,Impuestos,154.66593
2019-11-01,Impuestos,155.75074
2019-12-01,Impuestos,148.07391
2020-01-01,Impuestos,152.1889
2020-02-01,Impuestos,152.27195
2020-03-01,Impuestos,152.28797
2020-04-01,Impuestos,148.49016
2020-05-01,Impuestos,145.24471
2020-06-01,Impuestos,122.93509
2020-07-01,Impuestos,147.30477
2020-08-01,Impuestos,145.28015
2020-09-01,Impuestos,143.94032
2006-01-01,IMAE antes de impuestos,100.29228
2006-02-01,IMAE antes de impuestos, 92.94259
2006-03-01,IMAE antes de impuestos,100.27094
2006-04-01,IMAE antes de impuestos, 90.35605
2006-05-01,IMAE antes de impuestos, 98.96632
2006-06-01,IMAE antes de impuestos, 99.50968
2006-07-01,IMAE antes de impuestos,102.94438
2006-08-01,IMAE antes de impuestos,101.48420
2006-09-01,IMAE antes de impuestos, 96.03818
2006-10-01,IMAE antes de impuestos,100.59832
2006-11-01,IMAE antes de impuestos,103.05598
2006-12-01,IMAE antes de impuestos,113.54107
2007-01-01,IMAE antes de impuestos,103.20538
2007-02-01,IMAE antes de impuestos, 96.23958
2007-03-01,IMAE antes de impuestos,104.53951
2007-04-01,IMAE antes de impuestos, 95.11879
2007-05-01,IMAE antes de impuestos,105.10005
2007-06-01,IMAE antes de impuestos,101.88131
2007-07-01,IMAE antes de impuestos,110.64063
2007-08-01,IMAE antes de impuestos,105.95281
2007-09-01,IMAE antes de impuestos, 98.62307
2007-10-01,IMAE antes de impuestos,107.11883
2007-11-01,IMAE antes de impuestos,109.59004
2007-12-01,IMAE antes de impuestos,120.11592
2008-01-01,IMAE antes de impuestos,111.66961
2008-02-01,IMAE antes de impuestos,104.65621
2008-03-01,IMAE antes de impuestos,103.67905
2008-04-01,IMAE antes de impuestos,107.57934
2008-05-01,IMAE antes de impuestos,108.46133
2008-06-01,IMAE antes de impuestos,107.85835
2008-07-01,IMAE antes de impuestos,114.76943
2008-08-01,IMAE antes de impuestos,109.64776
2008-09-01,IMAE antes de impuestos,105.47943
2008-10-01,IMAE antes de impuestos,106.90572
2008-11-01,IMAE antes de impuestos,103.16464
2008-12-01,IMAE antes de impuestos,118.91311
2009-01-01,IMAE antes de impuestos,105.39775
2009-02-01,IMAE antes de impuestos, 99.37842
2009-03-01,IMAE antes de impuestos, 99.37796
2009-04-01,IMAE antes de impuestos, 96.79156
2009-05-01,IMAE antes de impuestos,104.77885
2009-06-01,IMAE antes de impuestos,102.71315
2009-07-01,IMAE antes de impuestos,111.33831
2009-08-01,IMAE antes de impuestos,105.49949
2009-09-01,IMAE antes de impuestos,101.08999
2009-10-01,IMAE antes de impuestos,102.31835
2009-11-01,IMAE antes de impuestos,109.09995
2009-12-01,IMAE antes de impuestos,121.04173
2010-01-01,IMAE antes de impuestos,107.26194
2010-02-01,IMAE antes de impuestos,102.66797
2010-03-01,IMAE antes de impuestos,106.02264
2010-04-01,IMAE antes de impuestos, 99.70032
2010-05-01,IMAE antes de impuestos,108.21087
2010-06-01,IMAE antes de impuestos,106.94859
2010-07-01,IMAE antes de impuestos,117.01898
2010-08-01,IMAE antes de impuestos,111.13020
2010-09-01,IMAE antes de impuestos,106.75296
2010-10-01,IMAE antes de impuestos,109.84309
2010-11-01,IMAE antes de impuestos,117.13739
2010-12-01,IMAE antes de impuestos,125.54508
2011-01-01,IMAE antes de impuestos,112.65872
2011-02-01,IMAE antes de impuestos,106.51403
2011-03-01,IMAE antes de impuestos,111.44520
2011-04-01,IMAE antes de impuestos,106.89658
2011-05-01,IMAE antes de impuestos,116.91504
2011-06-01,IMAE antes de impuestos,114.73483
2011-07-01,IMAE antes de impuestos,125.03086
2011-08-01,IMAE antes de impuestos,118.85370
2011-09-01,IMAE antes de impuestos,111.86711
2011-10-01,IMAE antes de impuestos,115.92606
2011-11-01,IMAE antes de impuestos,123.87275
2011-12-01,IMAE antes de impuestos,132.02744
2012-01-01,IMAE antes de impuestos,128.13161
2012-02-01,IMAE antes de impuestos,115.55979
2012-03-01,IMAE antes de impuestos,115.84616
2012-04-01,IMAE antes de impuestos,110.21409
2012-05-01,IMAE antes de impuestos,124.70457
2012-06-01,IMAE antes de impuestos,116.87111
2012-07-01,IMAE antes de impuestos,130.42095
2012-08-01,IMAE antes de impuestos,124.03457
2012-09-01,IMAE antes de impuestos,117.12210
2012-10-01,IMAE antes de impuestos,126.32530
2012-11-01,IMAE antes de impuestos,130.90668
2012-12-01,IMAE antes de impuestos,143.98350
2013-01-01,IMAE antes de impuestos,131.87073
2013-02-01,IMAE antes de impuestos,122.42016
2013-03-01,IMAE antes de impuestos,121.75080
2013-04-01,IMAE antes de impuestos,125.12006
2013-05-01,IMAE antes de impuestos,132.14305
2013-06-01,IMAE antes de impuestos,122.16341
2013-07-01,IMAE antes de impuestos,138.12496
2013-08-01,IMAE antes de impuestos,129.52108
2013-09-01,IMAE antes de impuestos,125.56219
2013-10-01,IMAE antes de impuestos,129.74895
2013-11-01,IMAE antes de impuestos,134.01637
2013-12-01,IMAE antes de impuestos,148.18355
2014-01-01,IMAE antes de impuestos,135.94604
2014-02-01,IMAE antes de impuestos,129.91844
2014-03-01,IMAE antes de impuestos,131.52923
2014-04-01,IMAE antes de impuestos,128.24168
2014-05-01,IMAE antes de impuestos,137.09160
2014-06-01,IMAE antes de impuestos,128.44891
2014-07-01,IMAE antes de impuestos,143.40641
2014-08-01,IMAE antes de impuestos,132.33587
2014-09-01,IMAE antes de impuestos,132.14477
2014-10-01,IMAE antes de impuestos,136.59675
2014-11-01,IMAE antes de impuestos,141.8565
2014-12-01,IMAE antes de impuestos,158.32097
2015-01-01,IMAE antes de impuestos,140.84308
2015-02-01,IMAE antes de impuestos,136.18158
2015-03-01,IMAE antes de impuestos,135.15695
2015-04-01,IMAE antes de impuestos,130.40721
2015-05-01,IMAE antes de impuestos,141.87276
2015-06-01,IMAE antes de impuestos,131.65533
2015-07-01,IMAE antes de impuestos,150.14138
2015-08-01,IMAE antes de impuestos,139.51502
2015-09-01,IMAE antes de impuestos,138.08747
2015-10-01,IMAE antes de impuestos,146.5875
2015-11-01,IMAE antes de impuestos,151.0318
2015-12-01,IMAE antes de impuestos,166.1267
2016-01-01,IMAE antes de impuestos,146.27399
2016-02-01,IMAE antes de impuestos,139.13676
2016-03-01,IMAE antes de impuestos,141.05142
2016-04-01,IMAE antes de impuestos,138.72890
2016-05-01,IMAE antes de impuestos,151.75002
2016-06-01,IMAE antes de impuestos,141.83224
2016-07-01,IMAE antes de impuestos,154.88152
2016-08-01,IMAE antes de impuestos,147.98541
2016-09-01,IMAE antes de impuestos,141.47502
2016-10-01,IMAE antes de impuestos,149.60166
2016-11-01,IMAE antes de impuestos,157.6332
2016-12-01,IMAE antes de impuestos,173.8676
2017-01-01,IMAE antes de impuestos,157.92233
2017-02-01,IMAE antes de impuestos,147.90830
2017-03-01,IMAE antes de impuestos,152.45116
2017-04-01,IMAE antes de impuestos,143.61289
2017-05-01,IMAE antes de impuestos,159.40179
2017-06-01,IMAE antes de impuestos,148.33391
2017-07-01,IMAE antes de impuestos,160.62675
2017-08-01,IMAE antes de impuestos,152.77080
2017-09-01,IMAE antes de impuestos,146.94319
2017-10-01,IMAE antes de impuestos,155.20491
2017-11-01,IMAE antes de impuestos,165.4192
2017-12-01,IMAE antes de impuestos,179.0464
2018-01-01,IMAE antes de impuestos,161.64252
2018-02-01,IMAE antes de impuestos,152.27397
2018-03-01,IMAE antes de impuestos,155.25914
2018-04-01,IMAE antes de impuestos,147.10854
2018-05-01,IMAE antes de impuestos,149.20617
2018-06-01,IMAE antes de impuestos,130.56502
2018-07-01,IMAE antes de impuestos,152.61231
2018-08-01,IMAE antes de impuestos,147.17141
2018-09-01,IMAE antes de impuestos,141.63809
2018-10-01,IMAE antes de impuestos,144.32623
2018-11-01,IMAE antes de impuestos,155.85625
2018-12-01,IMAE antes de impuestos,166.76044
2019-01-01,IMAE antes de impuestos,150.93045
2019-02-01,IMAE antes de impuestos,138.51625
2019-03-01,IMAE antes de impuestos,139.60947
2019-04-01,IMAE antes de impuestos,136.16807
2019-05-01,IMAE antes de impuestos,142.13171
2019-06-01,IMAE antes de impuestos,133.58457
2019-07-01,IMAE antes de impuestos,148.32930
2019-08-01,IMAE antes de impuestos,140.31595
2019-09-01,IMAE antes de impuestos,135.80433
2019-10-01,IMAE antes de impuestos,143.90964
2019-11-01,IMAE antes de impuestos,155.23589
2019-12-01,IMAE antes de impuestos,166.47084
2020-01-01,IMAE antes de impuestos,151.7926
2020-02-01,IMAE antes de impuestos,143.64647
2020-03-01,IMAE antes de impuestos,138.55099
2020-04-01,IMAE antes de impuestos,121.95443
2020-05-01,IMAE antes de impuestos,129.59389
2020-06-01,IMAE antes de impuestos,125.87286
2020-07-01,IMAE antes de impuestos,143.06227
2020-08-01,IMAE antes de impuestos,135.14688
2020-09-01,IMAE antes de impuestos,136.64725
2006-01-01,Agricultura,141.58820
2006-02-01,Agricultura, 74.01739
2006-03-01,Agricultura, 61.79816
2006-04-01,Agricultura, 55.36874
2006-05-01,Agricultura,110.50107
2006-06-01,Agricultura, 93.43109
2006-07-01,Agricultura,115.63790
2006-08-01,Agricultura, 97.79404
2006-09-01,Agricultura, 92.04370
2006-10-01,Agricultura, 91.48077
2006-11-01,Agricultura,107.95089
2006-12-01,Agricultura,158.38803
2007-01-01,Agricultura,114.29350
2007-02-01,Agricultura, 81.83477
2007-03-01,Agricultura, 65.42777
2007-04-01,Agricultura, 68.60453
2007-05-01,Agricultura,135.39640
2007-06-01,Agricultura,113.25290
2007-07-01,Agricultura,141.80890
2007-08-01,Agricultura,114.65153
2007-09-01,Agricultura,110.10557
2007-10-01,Agricultura,107.14729
2007-11-01,Agricultura,119.43955
2007-12-01,Agricultura,179.44918
2008-01-01,Agricultura,137.34920
2008-02-01,Agricultura, 75.58816
2008-03-01,Agricultura, 63.82077
2008-04-01,Agricultura, 67.76167
2008-05-01,Agricultura,147.05765
2008-06-01,Agricultura,128.51531
2008-07-01,Agricultura,131.14030
2008-08-01,Agricultura,108.22609
2008-09-01,Agricultura, 96.32005
2008-10-01,Agricultura, 97.40691
2008-11-01,Agricultura, 87.33120
2008-12-01,Agricultura,131.89123
2009-01-01,Agricultura,125.01170
2009-02-01,Agricultura, 76.77085
2009-03-01,Agricultura, 69.22588
2009-04-01,Agricultura, 69.14841
2009-05-01,Agricultura,136.17415
2009-06-01,Agricultura,110.89973
2009-07-01,Agricultura,137.57337
2009-08-01,Agricultura,112.40800
2009-09-01,Agricultura, 99.96948
2009-10-01,Agricultura, 95.65324
2009-11-01,Agricultura,117.79122
2009-12-01,Agricultura,173.98789
2010-01-01,Agricultura,123.52378
2010-02-01,Agricultura, 78.59960
2010-03-01,Agricultura, 65.44886
2010-04-01,Agricultura, 61.89635
2010-05-01,Agricultura,137.81658
2010-06-01,Agricultura,109.48917
2010-07-01,Agricultura,156.86509
2010-08-01,Agricultura,120.99919
2010-09-01,Agricultura,109.27710
2010-10-01,Agricultura,106.13279
2010-11-01,Agricultura,116.08069
2010-12-01,Agricultura,173.04462
2011-01-01,Agricultura,118.87851
2011-02-01,Agricultura, 80.59684
2011-03-01,Agricultura, 68.27363
2011-04-01,Agricultura, 72.54893
2011-05-01,Agricultura,167.73863
2011-06-01,Agricultura,132.65356
2011-07-01,Agricultura,166.08303
2011-08-01,Agricultura,124.60879
2011-09-01,Agricultura,107.76661
2011-10-01,Agricultura,107.52354
2011-11-01,Agricultura,125.44006
2011-12-01,Agricultura,191.40897
2012-01-01,Agricultura,180.65909
2012-02-01,Agricultura, 93.60927
2012-03-01,Agricultura, 66.05676
2012-04-01,Agricultura, 64.80444
2012-05-01,Agricultura,153.45079
2012-06-01,Agricultura,121.50235
2012-07-01,Agricultura,157.80855
2012-08-01,Agricultura,119.66193
2012-09-01,Agricultura,104.74703
2012-10-01,Agricultura,108.60274
2012-11-01,Agricultura,127.34707
2012-12-01,Agricultura,199.69935
2013-01-01,Agricultura,154.01034
2013-02-01,Agricultura,100.68053
2013-03-01,Agricultura, 69.34548
2013-04-01,Agricultura, 68.35360
2013-05-01,Agricultura,147.66481
2013-06-01,Agricultura,116.33911
2013-07-01,Agricultura,163.54604
2013-08-01,Agricultura,119.72829
2013-09-01,Agricultura,106.81028
2013-10-01,Agricultura,107.45356
2013-11-01,Agricultura,121.75134
2013-12-01,Agricultura,182.02439
2014-01-01,Agricultura,136.22925
2014-02-01,Agricultura, 98.75499
2014-03-01,Agricultura, 80.76733
2014-04-01,Agricultura, 73.88115
2014-05-01,Agricultura,141.12385
2014-06-01,Agricultura,109.92381
2014-07-01,Agricultura,150.69852
2014-08-01,Agricultura,111.03209
2014-09-01,Agricultura,107.29130
2014-10-01,Agricultura,105.07764
2014-11-01,Agricultura,131.3366
2014-12-01,Agricultura,206.71645
2015-01-01,Agricultura,148.54228
2015-02-01,Agricultura,107.35918
2015-03-01,Agricultura, 76.53143
2015-04-01,Agricultura, 72.89230
2015-05-01,Agricultura,144.51523
2015-06-01,Agricultura,108.00289
2015-07-01,Agricultura,146.25537
2015-08-01,Agricultura,122.26836
2015-09-01,Agricultura,109.81580
2015-10-01,Agricultura,106.6732
2015-11-01,Agricultura,122.0581
2015-12-01,Agricultura,190.8234
2016-01-01,Agricultura,156.07308
2016-02-01,Agricultura, 99.98141
2016-03-01,Agricultura, 76.23692
2016-04-01,Agricultura, 79.55039
2016-05-01,Agricultura,177.83027
2016-06-01,Agricultura,132.84313
2016-07-01,Agricultura,155.10571
2016-08-01,Agricultura,122.98085
2016-09-01,Agricultura,122.24695
2016-10-01,Agricultura,115.76496
2016-11-01,Agricultura,134.7682
2016-12-01,Agricultura,204.6621
2017-01-01,Agricultura,178.11808
2017-02-01,Agricultura,110.14056
2017-03-01,Agricultura, 83.43201
2017-04-01,Agricultura, 87.10413
2017-05-01,Agricultura,180.56370
2017-06-01,Agricultura,135.94595
2017-07-01,Agricultura,167.70317
2017-08-01,Agricultura,134.30206
2017-09-01,Agricultura,128.58579
2017-10-01,Agricultura,122.94894
2017-11-01,Agricultura,143.7767
2017-12-01,Agricultura,216.6011
2018-01-01,Agricultura,175.35848
2018-02-01,Agricultura,114.92961
2018-03-01,Agricultura, 87.71148
2018-04-01,Agricultura, 85.00581
2018-05-01,Agricultura,167.24461
2018-06-01,Agricultura,135.13193
2018-07-01,Agricultura,168.47950
2018-08-01,Agricultura,128.98358
2018-09-01,Agricultura,129.31822
2018-10-01,Agricultura,134.82455
2018-11-01,Agricultura,169.71981
2018-12-01,Agricultura,249.75979
2019-01-01,Agricultura,183.28709
2019-02-01,Agricultura,121.67858
2019-03-01,Agricultura, 97.47194
2019-04-01,Agricultura, 89.75976
2019-05-01,Agricultura,172.47321
2019-06-01,Agricultura,143.47014
2019-07-01,Agricultura,173.08063
2019-08-01,Agricultura,134.43472
2019-09-01,Agricultura,132.96622
2019-10-01,Agricultura,135.50442
2019-11-01,Agricultura,166.01948
2019-12-01,Agricultura,261.33247
2020-01-01,Agricultura,180.4506
2020-02-01,Agricultura,122.67131
2020-03-01,Agricultura, 98.60718
2020-04-01,Agricultura, 87.93820
2020-05-01,Agricultura,176.07349
2020-06-01,Agricultura,146.15158
2020-07-01,Agricultura,187.43806
2020-08-01,Agricultura,148.90806
2020-09-01,Agricultura,141.95692
2006-01-01,Pecuario, 93.96416
2006-02-01,Pecuario, 91.93204
2006-03-01,Pecuario, 94.83830
2006-04-01,Pecuario, 92.73107
2006-05-01,Pecuario, 96.37641
2006-06-01,Pecuario, 93.38269
2006-07-01,Pecuario,102.25843
2006-08-01,Pecuario,107.89793
2006-09-01,Pecuario,104.37833
2006-10-01,Pecuario,107.15991
2006-11-01,Pecuario,109.31835
2006-12-01,Pecuario,105.76237
2007-01-01,Pecuario,104.26788
2007-02-01,Pecuario,104.37157
2007-03-01,Pecuario,109.84307
